asset_id|measurement_type_id|measurement_prediction_type_id|ts|value
68|2|0|2020-08-06 08:00:00|0.1987199999999999
68|2|0|2020-08-06 09:00:00|0.21528
68|2|0|2020-08-06 10:00:00|0.21528
68|2|0|2020-08-06 11:00:00|0.1987199999999999
68|2|0|2020-08-06 12:00:00|0.21528
68|2|0|2020-08-06 13:00:00|0.21528
68|2|0|2020-08-06 14:00:00|0.21528
68|2|0|2020-08-06 15:00:00|0.21528
68|2|0|2020-08-06 16:00:00|0.21528
68|2|0|2020-08-06 17:00:00|0.1987199999999999
68|2|0|2020-08-06 18:00:00|0.21528
68|2|0|2020-08-06 19:00:00|0.1987199999999999
68|2|0|2020-08-06 20:00:00|0.21528
68|2|0|2020-08-06 21:00:00|0.21528
68|2|0|2020-08-06 22:00:00|0.1987199999999999
68|2|0|2020-08-06 23:00:00|0.1987199999999999
68|2|0|2020-08-07 01:00:00|0.1987199999999999
68|2|0|2020-08-07 02:00:00|0.1987199999999999
68|2|0|2020-08-07 04:00:00|0.21528
68|2|0|2020-08-07 05:00:00|0.1987199999999999
68|2|0|2020-08-07 07:00:00|0.1987199999999999
68|2|0|2020-08-07 08:00:00|0.18216
68|2|0|2020-08-07 09:00:00|0.21528
68|2|0|2020-08-07 10:00:00|0.1987199999999999
68|2|0|2020-08-07 11:00:00|0.21528
68|2|0|2020-08-07 12:00:00|0.21528
68|2|0|2020-08-07 13:00:00|0.21528
68|2|0|2020-08-07 15:00:00|0.21528
68|2|0|2020-08-07 16:00:00|0.21528
68|2|0|2020-08-07 17:00:00|0.1987199999999999
68|2|0|2020-08-07 18:00:00|0.1656
68|2|0|2020-08-07 19:00:00|0.1987199999999999
68|2|0|2020-08-07 20:00:00|0.21528
68|2|0|2020-08-07 21:00:00|0.1987199999999999
68|2|0|2020-08-07 22:00:00|0.21528
68|2|0|2020-08-07 23:00:00|0.21528
68|2|0|2020-08-08 00:00:00|0.1987199999999999
68|2|0|2020-08-08 01:00:00|0.1987199999999999
68|2|0|2020-08-08 02:00:00|0.1987199999999999
68|2|0|2020-08-08 03:00:00|0.1987199999999999
68|2|0|2020-08-08 04:00:00|0.1987199999999999
68|2|0|2020-08-08 05:00:00|0.1987199999999999
68|2|0|2020-08-08 06:00:00|0.1987199999999999
68|2|0|2020-08-08 07:00:00|0.18216
68|2|0|2020-08-08 08:00:00|0.1987199999999999
68|2|0|2020-08-08 09:00:00|0.18216
